Ticker,Name,Weight,Shares,Price
600050 CH Equity,China United Network Communications Ltd,0.345057,18592.87897,3.57
601601 CH Equity,China Pacific Insurance Group Co Ltd,0.344985,3422.520728,19.39
601211 CH Equity,Guotai Junan Securities Co Ltd,0.334012,4508.906671,14.25
000338 CH Equity,Weichai Power Co Ltd,0.332046,5426.813457,11.77
601988 CH Equity,Bank of China Ltd,0.330889,21076.55149,3.02
300450 CH Equity,Wuxi Lead Intelligent Equipment Co Ltd,0.325095,1094.63643,57.13
000100 CH Equity,TCL Technology Group Corp,0.320198,14030.64242,4.39
601766 CH Equity,CRRC Corp Ltd,0.319331,12163.89902,5.05
601169 CH Equity,Bank of Beijing Co Ltd,0.316984,14800.08899,4.12
600660 CH Equity,Fuyao Glass Industry Group Co Ltd,0.313874,1602.389066,37.68
601229 CH Equity,Bank of Shanghai Co Ltd,0.300877,9944.65419,5.82
601985 CH Equity,China National Nuclear Power Co Ltd,0.299347,9424.465108,6.11
002027 CH Equity,FOCUS MEDIA,0.299034,10109.53981,5.69
601390 CH Equity,China Railway Group Ltd,0.29302,10267.13184,5.49
002050 CH Equity,SANHUA,0.292438,1795.549654,31.33
600028 CH Equity,China Petroleum & Chemical Corp,0.285833,13378.08795,4.11
600745 CH Equity,Wingtech Technology Co Ltd,0.280829,747.803379,72.24
600196 CH Equity,FOSUN PHARMA,0.280595,1270.628827,42.48
601009 CH Equity,Bank of Nanjing Co Ltd,0.280193,5152.862389,10.46
601669 CH Equity,Power Construction Corp of China Ltd,0.27677,7649.517512,6.96
688012 CH Equity,Advanced Micro-Fabrication Equipment Inc,0.276401,369.746688,143.8
600760 CH Equity,AVIC Shenyang Aircraft Co Ltd,0.275588,784.218,67.6
600009 CH Equity,Shanghai International Airport Co Ltd,0.274377,944.359109,55.89
300347 CH Equity,Hangzhou Tigermed Consulting Co Ltd,0.273761,524.519495,100.4
002179 CH Equity,AVIC Jonhon Optronic Technology Co Ltd,0.269147,794.81248,65.14
600905 CH Equity,China Three Gorges New Energy (Group) Co,0.262454,8586.153,5.88
601857 CH Equity,PetroChina Co Ltd,0.25909,9715.324669,5.13
603659 CH Equity,Shanghai Putailai New Energy Technology,0.258349,695.451839,71.46
600999 CH Equity,China Merchants Securities Co Ltd,0.25735,3711.002636,13.34
300896 CH Equity,Imeik Technology Development Co Ltd,0.256037,86.544,569.1
002311 CH Equity,Guangdong Haid Group Co Ltd,0.255093,830.580531,59.08
600570 CH Equity,Hundsun Technologies Inc,0.254803,1169.248384,41.92
600010 CH Equity,Inner Mongolia BaoTou Steel Union Co Ltd,0.254746,22792.51632,2.15
601658 CH Equity,Postal Savings Bank of China Co Ltd,0.254498,10879.17009,4.5
002493 CH Equity,Rongsheng Petrochemical Co Ltd,0.252501,3037.6575,15.99
600019 CH Equity,Baoshan Iron & Steel Co Ltd,0.244026,8907.36462,5.27
300496 CH Equity,Thunder Software Technology Co Ltd,0.243734,340.046306,137.88
601818 CH Equity,China Everbright Bank Co Ltd,0.24249,16541.27409,2.82
002920 CH Equity,Huizhou Desay Sv Automotive Co Ltd,0.241362,277.637,167.23
300316 CH Equity,JINGSHENG,0.238183,643.237357,71.23
000776 CH Equity,GF Securities Co Ltd,0.237708,2959.645732,15.45
002410 CH Equity,Glodon Co Ltd,0.235597,952.310122,47.59
000895 CH Equity,SHUANGHUI,0.233873,1732.330607,25.97
600958 CH Equity,Orient Securities Co Ltd/China,0.233756,5228.638005,8.6
000768 CH Equity,AVIC AIRCRAFT,0.229924,1384.322536,31.95
300661 CH Equity,SG Micro Corp,0.228731,249.289475,176.5
600346 CH Equity,Hengli Petrochemical Co Ltd,0.228558,2111.729936,20.82
600426 CH Equity,Shandong Hualu Hengsheng Chemical Co Ltd,0.226146,1485.735999,29.28
601628 CH Equity,China Life Insurance Co Ltd,0.225162,1665.8824,26
000301 CH Equity,Jiangsu Eastern Shenghong Co Ltd,0.223407,1783.952737,24.09
601989 CH Equity,China Shipbuilding Industry Co Ltd,0.222255,11401.01766,3.75
000596 CH Equity,Anhui Gujing Distillery Co Ltd,0.216063,163.44,254.3
002202 CH Equity,GOLDWIND,0.215741,2761.196198,15.03
002074 CH Equity,Gotion High-tech Co Ltd,0.213172,1067.324901,38.42
001979 CH Equity,CMSK,0.212205,3169.297037,12.88
600150 CH Equity,China CSSC Holdings Ltd,0.212039,1788.971503,22.8
600584 CH Equity,JCET Group Co Ltd,0.211144,1423.6424,28.53
603806 CH Equity,Hangzhou First Applied Material Co Ltd,0.210651,532.618099,76.08
600926 CH Equity,Bank of Hangzhou Co Ltd,0.206242,2965.132525,13.38
000963 CH Equity,Huadong Medicine Co Ltd,0.203485,874.904774,44.74
603019 CH Equity,Dawning Information Industry Co Ltd,0.202996,1170.535179,33.36
601633 CH Equity,Great Wall Motor Co Ltd,0.202541,1231.790838,31.63
000538 CH Equity,Yunnan Baiyao Group Co Ltd,0.200946,718.48879,53.8
600460 CH Equity,Hangzhou Silan Microelectronics Co Ltd,0.200083,849.643107,45.3
601138 CH Equity,Foxconn Industrial Internet Co Ltd,0.197656,3973.020802,9.57
603993 CH Equity,CMOC Group Ltd,0.197262,7066.309033,5.37
300763 CH Equity,Ginlong Technologies Co Ltd,0.195373,148.548148,253
601877 CH Equity,Zhejiang Chint Electrics Co Ltd,0.194808,1074.986776,34.86
600188 CH Equity,Yankuang Energy Group Co Ltd,0.19394,914.611092,40.79
600600 CH Equity,Tsingtao Brewery Co Ltd,0.193652,354.642808,105.04
601939 CH Equity,China Construction Bank Corp,0.190613,6715.560324,5.46
600588 CH Equity,Yonyou Network Technology Co Ltd,0.190061,1717.281905,21.29
002001 CH Equity,Zhejiang NHU Co Ltd,0.189828,1854.544414,19.69
601006 CH Equity,Daqin Railway Co Ltd,0.189813,5946.76744,6.14
000166 CH Equity,Shenwan Hongyuan Group Co Ltd,0.189319,9014.377824,4.04
300759 CH Equity,Pharmaron Beijing Co Ltd,0.187778,495.02144,72.97
601600 CH Equity,Aluminum Corp of China Ltd,0.186019,7847.22419,4.56
600176 CH Equity,China Jushi Co Ltd,0.183921,2401.882037,14.73
688111 CH Equity,Beijing Kingsoft Office Software Inc,0.182556,184.4,190.44
002821 CH Equity,Asymchem Laboratories Tianjin Co Ltd,0.181729,205.515339,170.1
300207 CH Equity,Sunwoda Electronic Co Ltd,0.179336,1203.270093,28.67
600547 CH Equity,Shandong Gold Mining Co Ltd,0.177374,1807.221674,18.88
601377 CH Equity,Industrial Securities Co Ltd,0.175734,5357.337339,6.31
600085 CH Equity,Beijing Tongrentang Co Ltd,0.174959,685.735131,49.08
688005 CH Equity,Ningbo Ronbay New Energy Technology Co L,0.173398,268.822579,124.08
600795 CH Equity,GD Power Development Co Ltd,0.173383,8917.809541,3.74
000876 CH Equity,New Hope Liuhe Co Ltd,0.173303,2252.521296,14.8
601117 CH Equity,CNCEC,0.172457,3665.682353,9.05
300751 CH Equity,Suzhou Maxwell Technologies Co Ltd,0.171762,69.195556,477.5
601186 CH Equity,China Railway Construction Corp Ltd,0.171505,4601.2982,7.17
300782 CH Equity,Maxscend Microelectronics Co Ltd,0.171058,320.247205,102.75
601066 CH Equity,CSC Financial Co Ltd,0.170999,1299.134207,25.32
601238 CH Equity,Guangzhou Automobile Group Co Ltd,0.170576,2209.601206,14.85
600763 CH Equity,Topchoice Medical Corp,0.169184,224.448,145
603185 CH Equity,Wuxi Shangji Automation Co Ltd,0.166244,192.658168,165.99
601838 CH Equity,Bank of Chengdu Co Ltd,0.165511,2167.3508,14.69
300408 CH Equity,Chaozhou Three-Circle Group Co Ltd,0.165404,1149.898423,27.67
600741 CH Equity,Huayu Automotive Systems Co Ltd,0.165205,1576.361992,20.16
600015 CH Equity,Huaxia Bank Co Ltd,0.16446,6154.889593,5.14
003816 CH Equity,CGN Power Co Ltd,0.164404,11800.49583,2.68
600989 CH Equity,Ningxia Baofeng Energy Group Co Ltd,0.16263,2200.008,14.22
600029 CH Equity,China Southern Airlines Co Ltd,0.160488,5069.320986,6.09
000425 CH Equity,XCMG Construction Machinery Co Ltd,0.15935,5483.567901,5.59
600886 CH Equity,SDIC Power Holdings Co Ltd,0.156707,2981.671919,10.11
688396 CH Equity,China Resources Microelectronics Ltd,0.154872,528.036744,56.42
000157 CH Equity,ZOOMLION CO. LTD.,0.154072,4964.482592,5.97
603290 CH Equity,StarPower Semiconductor Ltd,0.153514,68.242424,432.73
603369 CH Equity,Jiangsu King's Luck Brewery JSC Ltd,0.153157,627.25,46.97
002008 CH Equity,HAN'S LASER,0.152126,841.390232,34.78
601868 CH Equity,China Energy Engineering Corp Ltd,0.149699,12971.49105,2.22
600011 CH Equity,Huaneng Power International Inc,0.147502,4399.083968,6.45
688008 CH Equity,Montage Technology Co Ltd,0.145222,453.129644,61.65
601111 CH Equity,Air China Ltd,0.144799,2988.639546,9.32
601788 CH Equity,Everbright Securities Co Ltd,0.144599,1953.34942,14.24
600132 CH Equity,Chongqing Brewery Co Ltd,0.143973,241.985599,114.45
002648 CH Equity,Satellite Chemical Co Ltd,0.142942,1203.365224,22.85
300999 CH Equity,Yihai Kerry Arawana Holdings Co Ltd,0.142797,596.375069,46.06
600941 CH Equity,China Mobile Ltd,0.142574,451.383934,60.76
002601 CH Equity,LB Group Co Ltd,0.141637,1428.726154,19.07
603260 CH Equity,Hoshine Silicon Industry Co Ltd,0.141276,214.833115,126.5
000786 CH Equity,Beijing New Building Materials PLC,0.141071,1013.704705,26.77
601800 CH Equity,China Communications Construction Co Ltd,0.140334,3524.170628,7.66
600383 CH Equity,Gemdale Corp,0.139969,2708.750143,9.94
300628 CH Equity,Yealink Network Technology Corp Ltd,0.139931,360.924564,74.58
002236 CH Equity,Zhejiang Dahua Technology Co Ltd,0.139917,1796.730438,14.98
000938 CH Equity,Unisplendour Corp Ltd,0.13976,1430.039937,18.8
601916 CH Equity,China Zheshang Bank Co Ltd,0.139026,8357.348389,3.2
601100 CH Equity,Jiangsu Hengli Hydraulic Co Ltd,0.136966,522.144,50.46
601901 CH Equity,Founder Securities Co Ltd,0.136086,4116.050698,6.36
002736 CH Equity,Guosen Securities Co Ltd,0.134619,2883.728813,8.98
600115 CH Equity,China Eastern Airlines Corp Ltd,0.134439,5479.06492,4.72
300454 CH Equity,Sangfor Technologies Inc,0.133512,249.348893,103
600219 CH Equity,Shandong Nanshan Aluminum Co Ltd,0.13307,7170.288912,3.57
002555 CH Equity,SANQI HUYU,0.132682,1330.718569,19.18
600352 CH Equity,Zhejiang Longsheng Group Co Ltd,0.132187,2602.665488,9.77
000977 CH Equity,LCXX,0.131086,1017.604917,24.78
002120 CH Equity,Yunda Holding Co Ltd,0.128265,1451.383014,17
688126 CH Equity,National Silicon Industry Group Co Ltd,0.12716,1088.11936,22.48
600845 CH Equity,Shanghai Baosight Software Co Ltd,0.125471,589.402603,40.95
601995 CH Equity,China International Capital Corp Ltd,0.124745,584.708488,41.04
603392 CH Equity,Beijing Wantai Biological Pharmacy Enter,0.123152,176.0416,134.57
002252 CH Equity,Shanghai RAAS Blood Products Co Ltd,0.121946,4044.472744,5.8
300601 CH Equity,KANGTAI BIOLOGICAL,0.120155,672.29225,34.38
300413 CH Equity,Mango Excellent Media Co Ltd,0.119422,748.288326,30.7
002841 CH Equity,Guangzhou Shiyuan Electronic Technology,0.118071,333.274853,68.15
601618 CH Equity,Metallurgical Corp of China Ltd,0.117679,7141.047668,3.17
601336 CH Equity,New China Life Insurance Co Ltd,0.116564,834.175736,26.88
300003 CH Equity,Lepu Medical Technology Beijing Co Ltd,0.11656,1263.21213,17.75
601799 CH Equity,"Xingyu Co.,Ltd",0.115749,142.83971,155.88
300919 CH Equity,CNGR Advanced Material Co Ltd,0.114096,182.900066,120
000069 CH Equity,Shenzhen Overseas Chinese Town Co Ltd,0.114054,4100.896958,5.35
601360 CH Equity,360 Security Technology Inc,0.113812,2858.145279,7.66
002007 CH Equity,Hualan Biological Engineering Inc,0.11375,1094.620036,19.99
600489 CH Equity,Zhongjin Gold Corp Ltd,0.112789,2908.387538,7.46
002938 CH Equity,Avary Holding Shenzhen Co Ltd,0.112689,696.346745,31.13
300433 CH Equity,Lens Technology Co Ltd,0.112519,1989.391999,10.88
300529 CH Equity,Jafron Biomedical Co Ltd,0.110421,483.298403,43.95
000708 CH Equity,Citic Pacific Special Steel Group Co Ltd,0.109988,1009.428687,20.96
603833 CH Equity,Oppein Home Group Inc,0.10963,182.745584,115.4
601865 CH Equity,Flat Glass Group Co Ltd,0.107972,509.067976,40.8
000703 CH Equity,Hengyi Petrochemical Co Ltd,0.105206,2199.768318,9.2
601728 CH Equity,China Telecom Corp Ltd,0.105086,5434.081009,3.72
600918 CH Equity,Zhongtai Securities Co Ltd,0.104477,2787.450302,7.21
300595 CH Equity,Ovctek China Inc,0.104362,447.415878,44.87
002602 CH Equity,Zhejiang Century Huatong Group Co Ltd,0.103906,4471.534181,4.47
603486 CH Equity,Ecovacs Robotics Co Ltd,0.10385,229.56875,87.02
000066 CH Equity,China Greatwall Technology Group Co Ltd,0.103433,1935.479452,10.28
601878 CH Equity,Zheshang Securities Co Ltd,0.10292,1939.084398,10.21
600332 CH Equity,BAIYUNSHAN PH,0.100601,702.945475,27.53
603882 CH Equity,Guangzhou Kingmed Diagnostics Group Co L,0.09981,279.474765,68.7
002916 CH Equity,Shennan Circuits Co Ltd,0.098777,205.152136,92.62
600183 CH Equity,Shengyi Technology Co Ltd,0.098634,1157.632304,16.39
300033 CH Equity,FLUSH INFO,0.09502,215.04,85
300223 CH Equity,Ingenic Semiconductor Co Ltd,0.091936,192.627964,91.81
600362 CH Equity,Jiangxi Copper Co Ltd,0.091807,1037.623703,17.02
002414 CH Equity,Wuhan Guide Infrared Co Ltd,0.091401,1314.072649,13.38
601021 CH Equity,Spring Airlines Co Ltd,0.091016,366.585085,47.76
600018 CH Equity,Shanghai International Port Group Co Ltd,0.090978,3259.015165,5.37
601155 CH Equity,Seazen Holdings Co Ltd,0.089619,905.434456,19.04
600161 CH Equity,BTBP,0.087117,823.904769,20.34
601898 CH Equity,China Coal Energy Co Ltd,0.085067,1830.40008,8.94
000408 CH Equity,Zangge Mining Co Ltd,0.083925,474.130522,34.05
603899 CH Equity,Shanghai M&G Stationery Inc,0.083131,370.77322,43.13
688036 CH Equity,Shenzhen Transsion Holdings Co Ltd,0.082981,240.507285,66.37
300957 CH Equity,Yunnan Botanee Bio-Technology Group Co L,0.081125,84.72,184.2
688169 CH Equity,Beijing Roborock Technology Co Ltd,0.080446,46.764417,330.91
600061 CH Equity,SDIC Capital Co Ltd,0.080031,2570.12108,5.99
688561 CH Equity,Qi An Xin Technology Group Inc,0.078107,272.83285,55.07
601966 CH Equity,Shandong Linglong Tyre Co Ltd,0.07793,593.698765,25.25
002600 CH Equity,Lingyi iTech Guangdong Co,0.07729,2826.596561,5.26
688065 CH Equity,Cathay Biotech Inc,0.076087,174.951119,83.66
601216 CH Equity,JUNZHENG,0.075974,3375.206956,4.33
601319 CH Equity,People's Insurance Co Group of China Ltd,0.074903,3194.798092,4.51
688363 CH Equity,Bloomage Biotechnology Corp Ltd,0.072571,96.217055,145.09
603160 CH Equity,Shenzhen Goodix Technology Co Ltd,0.071783,229.224957,60.24
601998 CH Equity,China CITIC Bank Corp Ltd,0.06787,3064.741234,4.26
002568 CH Equity,BRGF,0.066769,525.100978,24.46
600606 CH Equity,Greenland Holdings Corp Ltd,0.066631,4216.265494,3.04
600025 CH Equity,Huaneng Lancang River Hydropower Inc,0.065688,1800,7.02
600655 CH Equity,YYTM,0.06496,1556.15319,8.03
002064 CH Equity,Huafon Chemical Co Ltd,0.061141,1488.763169,7.9
601881 CH Equity,China Galaxy Securities Co Ltd,0.058041,1289.254825,8.66
603195 CH Equity,Gongniu Group Co Ltd,0.057375,78.153468,141.22
300866 CH Equity,Anker Innovations Technology Co Ltd,0.056665,162.570883,67.05
002791 CH Equity,KINLONG,0.049564,128.616,74.13
603087 CH Equity,Gan & Lee Pharmaceuticals Co Ltd,0.046917,224.616,40.18
002607 CH Equity,Offcn Education Technology Co Ltd,0.044052,1850.219817,4.58
000800 CH Equity,FAW Jiefang Group Co Ltd,0.041034,930.822923,8.48
601236 CH Equity,Hongta Securities Co Ltd,0.040998,943.357548,8.36
601808 CH Equity,China Oilfield Services Ltd,0.040629,592.0936,13.2
002032 CH Equity,Zhejiang Supor Co Ltd,0.037053,161.735695,44.07
605499 CH Equity,Eastroc Beverage Group Co Ltd,0.035217,44.0011,153.96
000877 CH Equity,Xinjiang Tianshan Cement Co Ltd,0.034268,606.439597,10.87
601825 CH Equity,Shanghai Rural Commercial Bank Co Ltd,0.030533,964.444445,6.09
300979 CH Equity,Huali Industrial Group Co Ltd,0.028984,93.36,59.72
601698 CH Equity,China Satellite Communications Co Ltd,0.026373,440,11.53
001289 CH Equity,China Longyuan Power Group Corp Ltd,0.015482,151.258025,19.69
